,id,distance_to_metro
149,23434,0.9055282044603431
150,23435,0.04522643432659511
151,23436,1.197787835627097
152,23437,0.9055282044603431
153,23438,0.3539468046791039
154,23439,1.9232241703528317
155,23440,0.9055282044603431
156,23441,0.3539468046791039
157,23442,1.1983807415559842
158,23443,1.7605644260501665
159,23444,1.9232241703528317
160,23445,4.323728230651134
161,23446,2.0601205789350363
162,23447,1.7605644260501665
163,23448,0.9055282044603431
164,23449,0.06659740831515921
165,23450,1.679639366516968
166,23451,0.3539468046791039
167,23452,0.3539468046791039
168,23453,0.3539468046791039
169,23454,0.7148476915008997
170,23455,0.8054931183364918
171,23456,0.3539468046791039
172,23457,0.9859693950017723
173,23458,0.7313846893553497
174,23459,1.9375005541086907
175,23460,2.0601205789350363
176,23461,1.5354510189545558
177,23462,0.8628988824121417
178,23463,2.0601205789350363
179,23464,2.0313459171680153
180,23465,2.0313459171680153
181,23466,2.0313459171680153
182,23467,0.8628988824121417
183,23468,2.0313459171680153
184,23469,2.152614367319195
185,23470,0.7557161376412591
186,23471,2.152614367319195
187,23472,0.9225116081189878
188,23473,0.7557161376412591
189,23474,0.1789986306451121
190,23475,0.9551204202383645
191,23476,2.152614367319195
192,23477,1.938026738319267
193,23478,0.1789986306451121
194,23479,0.1789986306451121
195,23480,0.532679530688021
196,23481,0.9911464873585627
197,23482,0.532679530688021
198,23483,0.9911464873585627
199,23484,0.2837574519042329
200,23485,0.532679530688021
201,23486,0.9911464873585627
202,23487,0.9911464873585627
203,23488,0.9911464873585627
204,23489,0.532679530688021
205,23490,0.532679530688021
206,23491,0.9225116081189878
207,23492,0.9911464873585627
208,23493,0.9911464873585627
209,23494,0.9911464873585627
210,23495,1.6498456676641886
211,23496,0.9225116081189878
212,23497,0.5403915238928607
213,23498,0.9225116081189878
214,23499,0.532679530688021
215,23500,0.5765264446157431
216,23501,0.767977128429391
217,23502,0.9007486683028831
218,23503,0.5987862391968568
219,23504,0.5987862391968568
220,23505,0.532679530688021
221,23506,0.7637715243981096
222,23507,0.1789986306451121
223,23508,0.5473436056009483
224,23509,1.7163671280385417
225,23510,0.904258603835028
226,23511,0.9911464873585627
227,23512,0.5403672843655389
228,23513,1.191379347888054
229,23514,4.560683282244212
230,23515,0.5372889800474109
231,23516,2.152614367319195
232,23517,0.7226883977247056
233,23518,4.560683282244212
234,23519,2.152614367319195
235,23520,0.532679530688021
236,23521,0.9225116081189878
237,23522,0.9225116081189878
238,23523,1.305888303986926
239,23524,0.9911464873585627
240,23525,0.31083852636679066
241,23526,1.2685643822838166
242,23527,1.5645055323921802
243,23528,0.5372889800474109
244,23529,1.3776246774084553
245,23530,0.6319786879787486
246,23531,0.532679530688021
247,23532,0.532679530688021
248,23533,0.31083852636679066
249,23534,1.3776246774084553
250,23535,1.3776246774084553
251,23536,0.7557161376412591
252,23537,1.3776246774084553
253,23538,0.7900894930276676
254,23539,0.532679530688021
255,23540,1.3776246774084553
256,23541,1.3776246774084553
257,23542,1.3776246774084553
258,23543,0.5987862391968568
259,23544,1.3776246774084553
260,23545,0.7557161376412591
261,23546,1.3776246774084553
262,23547,2.1102867705100854
263,23548,1.9149572920000755
264,23549,0.5987862391968568
265,23550,0.532679530688021
266,23551,0.5284355635535919
267,23552,1.1069356638606447
268,23553,0.532679530688021
269,23554,2.152614367319195
270,23555,0.5987862391968568
271,23556,2.152614367319195
272,23557,0.8693255006651549
273,23558,1.2760791663065332
274,23559,0.7557161376412591
275,23560,0.20553046783365642
276,23561,0.7557161376412591
277,23562,0.7557161376412591
278,23563,0.7557161376412591
279,23564,3.5928886673158984
280,23565,0.1789986306451121
281,23566,1.275120325635938
282,23567,0.532679530688021
283,23568,3.8943227149752997
284,23569,0.7557161376412591
285,23570,0.7557161376412591
286,23571,0.1789986306451121
287,23572,0.1789986306451121
288,23573,0.1789986306451121
289,23574,0.532679530688021
290,23575,0.1789986306451121
291,23576,0.532679530688021
292,23577,0.532679530688021
293,23578,0.532679530688021
294,23579,0.532679530688021
295,23580,0.532679530688021
296,23581,0.9911464873585627
297,23582,0.532679530688021
298,23583,0.1789986306451121
299,23584,0.1789986306451121
300,23585,0.1789986306451121
301,23586,2.152614367319195
302,23587,0.8129547504644439
303,23588,1.2760791663065332
304,23589,0.1789986306451121
305,23590,0.1789986306451121
306,23591,0.1789986306451121
307,23592,0.1789986306451121
308,23593,0.5403672843655389
309,23594,0.7557161376412591
310,23595,0.1789986306451121
311,23596,0.7557161376412591
312,23597,1.191379347888054
313,23598,0.9911464873585627
314,23599,0.1789986306451121
315,23600,0.7557161376412591
316,23601,0.1789986306451121
317,23602,0.1789986306451121
318,23603,2.152614367319195
319,23604,0.532679530688021
320,23605,0.1789986306451121
321,23606,0.1789986306451121
322,23607,0.1789986306451121
323,23608,0.5473436056009483
324,23609,0.5403672843655389
325,23610,0.6827710714109738
326,23611,1.1959394546560036
327,23612,0.1789986306451121
328,23613,0.1789986306451121
329,23614,0.1789986306451121
330,23615,2.152614367319195
331,23616,1.15792433047699
332,23617,0.9551204202383645
333,23618,1.275120325635938
334,23619,0.8953680536717905
335,23620,0.1789986306451121
336,23621,2.152614367319195
337,23622,2.152614367319195
338,23623,0.5403672843655389
339,23624,0.1789986306451121
340,23625,0.5372889800474109
341,23626,1.2685643822838166
342,23627,2.152614367319195
343,23628,2.152614367319195
344,23629,1.1022141896158424
345,23630,2.152614367319195
346,23631,0.9225116081189878
347,23632,0.5403672843655389
348,23633,0.9225116081189878
349,23634,0.8361651498971479
350,23635,4.686311049122973
351,23636,2.2123397215401064
352,23637,1.275120325635938
353,23638,0.5822903948226785
354,23639,0.9225116081189878
355,23640,0.39285371365044863
356,23641,1.237466206450837
357,23642,0.6478311684221724
358,23643,0.9345048822636449
359,23644,0.5072106513350717
360,23645,0.9345048822636449
361,23646,0.8953680536717905
362,23647,0.9225116081189878
363,23648,0.8953680536717905
364,23649,0.9225116081189878
365,23650,1.2685643822838166
366,23651,0.3740408409888706
367,23652,1.4556045382174823
368,23653,0.34336785056214064
369,23654,1.105224077002594
370,23655,0.834987137599556
371,23656,0.6736392669462479
372,23657,0.6827793143080161
373,23658,0.471575666738273
374,23659,3.82338336059293
375,23660,0.6751084864840828
376,23661,0.4078831999474019
377,23662,0.49308761757382424
378,23663,0.3254859510981637
379,23664,0.8172741662811105
380,23665,0.4232071527223496
381,23666,0.49308761757382424
382,23667,0.6558621812017835
383,23668,1.5483943097579678
384,23669,0.3740408409888706
385,23670,0.39285371365044863
386,23671,0.5765264446157431
387,23672,0.3479655983930415
388,23673,0.4232071527223496
389,23674,0.5765264446157431
390,23675,0.6507983359806356
391,23676,0.8147284366871175
392,23677,1.3075718406281882
393,23678,0.7873862854652429
394,23679,0.39285371365044863
395,23680,1.3075718406281882
396,23681,2.2123397215401064
397,23682,0.4815888912624276
398,23683,0.6880804196897709
399,23684,2.1102867705100854
400,23685,0.902641758147013
401,23686,1.7743700695093765
402,23687,1.5211641984272704
403,23688,2.1217855435851853
404,23689,1.051603228802118
405,23690,1.657529056324166
406,23691,1.7743700695093765
407,23692,1.5753300281892186
408,23693,1.0906829081316345
409,23694,0.2768189389652081
410,23695,0.9870599830378447
411,23696,1.3238557420631831
412,23697,0.7637715243981096
413,23698,0.4333671083496905
414,23699,0.9007486683028831
415,23700,0.6319786879787486
416,23701,1.042110205341985
417,23702,0.41039725904547
418,23703,1.051603228802118
419,23704,0.9911464873585627
420,23705,0.9752739676577011
421,23706,1.042110205341985
422,23707,0.9752739676577011
423,23708,1.4427573152833482
424,23709,0.6803145570992766
425,23710,2.040995835091155
426,23711,0.8938036558851123
427,23712,0.37847225498310744
428,23713,1.391585538744023
429,23714,1.4165893054305854
430,23715,1.4608435524781875
431,23716,0.45656090716563147
432,23717,0.5735483292607485
433,23718,0.754282865178764
434,23719,0.5735483292607485
435,23720,2.1201417599338814
436,23721,0.5735483292607485
437,23722,0.5735483292607485
438,23723,1.0749243445854504
439,23724,0.5735483292607485
440,23725,0.6306746270269635
441,23726,1.0749243445854504
442,23727,1.0749243445854504
443,23728,0.8129547504644439
444,23729,0.5192956985517448
445,23730,0.7261759637298856
446,23731,2.031306258720296
447,23732,0.3626624661712717
448,23733,2.5929046485556864
449,23734,0.7261759637298856
450,23735,0.5111025163350076
451,23736,2.031306258720296
452,23737,0.7261759637298856
453,23738,0.9506298501704376
454,23739,0.5187132084991856
455,23740,0.5187132084991856
456,23741,0.5187132084991856
457,23742,2.995760609588221
458,23743,0.7261759637298856
459,23744,1.9675211558993617
460,23745,0.7261759637298856
461,23746,0.5187132084991856
462,23747,0.8582222249335026
463,23748,2.995760609588221
464,23749,0.7714775923895397
465,23750,0.5735483292607485
466,23751,0.5735483292607485
467,23752,0.7261759637298856
468,23753,0.5187132084991856
469,23754,0.7709572341862239
470,23755,0.15478389527576317
471,23756,0.477921773131561
472,23757,0.5735483292607485
473,23758,0.5343247696716015
474,23759,0.5547078077328087
475,23760,1.113182771825629
476,23761,1.0749243445854504
477,23762,0.7261759637298856
478,23763,1.113182771825629
479,23764,0.15478389527576317
480,23765,0.15478389527576317
481,23766,0.7714775923895397
482,23767,1.0749243445854504
483,23768,0.15478389527576317
484,23769,0.7709572341862239
485,23770,0.15478389527576317
486,23771,0.8592016405558616
487,23772,0.572308249195514
488,23773,0.15478389527576317
489,23774,0.754282865178764
490,23775,1.0749243445854504
491,23776,0.5735483292607485
492,23777,0.7113588490164914
493,23778,0.45656090716563147
494,23779,0.15478389527576317
495,23780,0.15478389527576317
496,23781,0.5735483292607485
497,23782,0.7113588490164914
498,23783,0.729877312690972
499,23784,0.5343247696716015
500,23785,0.6811688001939699
501,23786,0.6306746270269635
502,23787,0.5343247696716015
503,23788,0.572308249195514
504,23789,0.6502110667247839
505,23790,0.45656090716563147
506,23791,0.5735483292607485
507,23792,1.1515932118199723
508,23793,1.6984571059801883
509,23794,0.16434540307127568
510,23795,0.5187132084991856
511,23796,0.9316595590087454
512,23797,0.7261759637298856
513,23798,1.113182771825629
514,23799,0.37420552055872053
515,23800,2.995760609588221
516,23801,1.021656409322266
517,23802,1.9069633216332238
518,23803,2.995760609588221
519,23804,0.5187132084991856
520,23805,2.995760609588221
521,23806,0.9854552641904379
522,23807,2.012606836884323
523,23808,1.1366682416617833
524,23809,2.995760609588221
525,23810,2.995760609588221
526,23811,0.6806542164285825
527,23812,0.7200208991193162
528,23813,0.5187132084991856
529,23814,0.5187132084991856
530,23815,1.4883749609862948
531,23816,2.031306258720296
532,23817,0.8922375066365456
533,23818,0.5187132084991856
534,23819,9.930487193306538
535,23820,0.5187132084991856
536,23821,1.1812378104274694
537,23822,2.995760609588221
538,23823,2.4273939263217565
539,23824,0.6069204687962129
540,23825,2.995760609588221
541,23826,1.1515932118199723
542,23827,0.7261759637298856
543,23828,0.5187132084991856
544,23829,1.3838520004859942
545,23830,0.9125895183038208
546,23831,0.5187132084991856
547,23832,1.6984571059801883
548,23833,2.1201417599338814
549,23834,0.5187132084991856
550,23835,0.5187132084991856
551,23836,0.5187132084991856
552,23837,0.5187132084991856
553,23838,2.5929046485556864
554,23839,0.5187132084991856
555,23840,1.828993899074504
556,23841,0.7261759637298856
557,23842,0.9965571285569849
558,23843,0.7200208991193162
559,23844,1.1515932118199723
560,23845,0.9125895183038208
561,23846,0.28687009086499216
562,23847,0.9125895183038208
563,23848,0.7261759637298856
564,23849,1.1515932118199723
565,23850,0.8283900982443059
566,23851,1.1515932118199723
567,23852,1.1515932118199723
568,23853,0.7261759637298856
569,23854,1.1515932118199723
570,23855,0.5187132084991856
571,23856,0.9125895183038208
572,23857,0.28687009086499216
573,23858,0.5187132084991856
574,23859,0.7261759637298856
575,23860,0.9374205050680853
576,23861,1.0025657738160276
577,23862,0.5735483292607485
578,23863,0.6342344149723549
579,23864,0.5187132084991856
580,23865,0.5187132084991856
581,23866,0.5187132084991856
582,23867,0.5187132084991856
583,23868,0.4126545114391257
584,23869,0.9423453402755401
585,23870,1.113182771825629
586,23871,1.1515932118199723
587,23872,1.9675211558993617
588,23873,0.5187132084991856
589,23874,1.1515932118199723
590,23875,0.0632918409513374
591,23876,0.5187132084991856
592,23877,1.1515932118199723
593,23878,1.1515932118199723
594,23879,0.28687009086499216
595,23880,0.5187132084991856
596,23881,0.41935173281346855
597,23882,0.28687009086499216
598,23883,1.1515932118199723
599,23884,0.7261759637298856
600,23885,0.6069204687962129
601,23886,0.28687009086499216
602,23887,0.5187132084991856
603,23888,0.5477975201541585
604,23889,0.805251938496189
605,23890,0.28687009086499216
606,23891,0.15478389527576317
607,23892,0.9767641859841928
608,23893,0.7740021247778326
609,23894,1.1515932118199723
610,23895,1.0749243445854504
611,23896,1.1515932118199723
612,23897,1.1515932118199723
613,23898,0.754282865178764
614,23899,0.6069204687962129
615,23900,0.28687009086499216
616,23901,1.1515932118199723
617,23902,0.15478389527576317
618,23903,1.1515932118199723
619,23904,0.572308249195514
620,23905,0.6623160153787493
621,23906,0.7261759637298856
622,23907,1.1515932118199723
623,23908,0.5735483292607485
624,23909,0.9402680463294091
625,23910,1.1515932118199723
626,23911,1.1515932118199723
627,23912,0.45656090716563147
628,23913,0.45656090716563147
629,23914,0.5735483292607485
630,23915,0.5735483292607485
631,23916,0.5735483292607485
632,23917,0.5735483292607485
633,23918,3.5344610000686494
634,23919,1.2131636215597101
635,23920,1.2131636215597101
636,23921,3.5344610000686494
637,23922,0.6454217794649814
638,23923,0.7179064679048667
639,23924,0.8099317523528093
640,23925,3.384736759234506
641,23926,0.8296931649481523
642,23927,0.19983880699479836
643,23928,0.7179064679048667
644,23929,0.8099317523528093
645,23930,1.2131636215597101
646,23931,0.7179064679048667
647,23932,0.2484623096279994
648,23933,0.2484623096279994
649,23934,0.2484623096279994
650,23935,1.1650874468017978
651,23936,4.713316590791908
652,23937,0.12047902061652647
653,23938,2.1599587557037676
654,23939,1.6210506395294015
655,23940,1.1650874468017978
656,23941,1.8255173578661947
657,23942,1.1650874468017978
658,23943,2.0464016188687597
659,23944,0.5397501083028464
660,23945,1.0682757830672804
661,23946,1.9204095246199304
662,23947,2.567696163285442
663,23948,0.6934717922635989
664,23949,0.5943244809156866
665,23950,0.8099317523528093
666,23951,0.12047902061652647
667,23952,1.3595593310847618
668,23953,0.9289500714849043
669,23954,0.12047902061652647
670,23955,0.5024537405234242
671,23956,0.7179064679048667
672,23957,0.6934717922635989
673,23958,0.6934717922635989
674,23959,1.4736583458066024
675,23960,1.4736583458066024
676,23961,0.7016655594551119
677,23962,0.8099317523528093
678,23963,0.8099317523528093
679,23964,0.5461975427651197
680,23965,0.5461975427651197
681,23966,3.5344610000686494
682,23967,1.9957061457331893
683,23968,4.526804052177114
684,23969,1.8817837185872432
685,23970,1.659950232880627
686,23971,1.659950232880627
687,23972,1.1328489600069285
688,23973,0.7179064679048667
689,23974,0.8099317523528093
690,23975,0.2484623096279994
691,23976,0.2484623096279994
692,23977,0.2484623096279994
693,23978,0.5598910592818239
694,23979,1.659950232880627
695,23980,4.713316590791908
696,23981,4.713316590791908
697,23982,1.659950232880627
698,23983,1.9099156608158523
699,23984,1.087574840706706
700,23985,1.659950232880627
701,23986,1.3579287981497405
702,23987,1.0085157390605346
703,23988,1.659950232880627
704,23989,1.124486354481161
705,23990,0.5972626737508442
706,23991,0.04304329595333272
707,23992,0.3384415183251132
708,23993,1.0085157390605346
709,23994,0.7481851220853147
710,23995,1.0395167449712688
711,23996,1.104569458112611
712,23997,0.36751143755833127
713,23998,1.087574840706706
714,23999,0.04304329595333272
715,24000,1.659950232880627
716,24001,0.738104094865077
717,24002,1.659950232880627
718,24003,0.7099869242736518
719,24004,1.0085157390605346
720,24005,0.5281393570113094
721,24006,1.2991050776796762
722,24007,0.9980400872843752
723,24008,0.1577140238532744
724,24009,1.659950232880627
725,24010,0.7400988641900149
726,24011,0.685045650003088
727,24012,0.36751143755833127
728,24013,1.087574840706706
729,24014,0.7179064679048667
730,24015,1.659950232880627
731,24016,0.7179064679048667
732,24017,1.087574840706706
733,24018,1.1963349092329247
734,24019,0.17041754696498115
735,24020,0.5281393570113094
736,24021,0.7179064679048667
737,24022,1.087574840706706
738,24023,1.0013152134927163
739,24024,0.17041754696498115
740,24025,1.4510494921952157
741,24026,0.619665082311295
742,24027,4.455429372298527
743,24028,1.1963349092329247
744,24029,0.5943244809156866
745,24030,0.5281393570113094
746,24031,1.659950232880627
747,24032,1.1963349092329247
748,24033,0.9587048300476687
749,24034,0.12047902061652647
750,24035,1.087574840706706
751,24036,0.9289500714849043
752,24037,1.0085157390605346
753,24038,0.7179064679048667
754,24039,0.7179064679048667
755,24040,0.9980400872843752
756,24041,0.7179064679048667
757,24042,1.5202659983413513
758,24043,1.4736583458066024
759,24044,0.7179064679048667
760,24045,0.813637535372701
761,24046,0.6934717922635989
762,24047,0.6934717922635989
763,24048,1.4510494921952157
764,24049,1.4736583458066024
765,24050,1.4736583458066024
766,24051,1.1963349092329247
767,24052,0.8975062018671859
768,24053,1.4736583458066024
769,24054,0.3886168852557455
770,24055,0.8099317523528093
771,24056,0.8099317523528093
772,24057,0.7179064679048667
773,24058,0.7179064679048667
774,24059,0.8481863326854288
775,24060,0.7179064679048667
776,24061,0.8099317523528093
777,24062,0.7179064679048667
778,24063,1.4736583458066024
779,24064,0.6454217794649814
780,24065,0.7016655594551119
781,24066,2.75142981471805
782,24067,0.5281393570113094
783,24068,0.8099317523528093
784,24069,0.9289500714849043
785,24070,1.2920940180800549
786,24071,0.6836082916130413
787,24072,0.8099317523528093
788,24073,0.3392763641187689
789,24074,1.7574203476607162
790,24075,2.295619565446414
791,24076,3.5344610000686494
792,24077,1.8329330675849453
793,24078,1.3595593310847618
794,24079,2.213237993217996
795,24080,1.8817837185872432
796,24081,1.3319930508690785
797,24082,4.526804052177114
798,24083,4.526804052177114
799,24084,0.3258715605212924
800,24085,1.6780827458525311
801,24086,0.8947359877507589
802,24087,1.7994050544566578
803,24088,0.5939254532409245
804,24089,1.1272161815639485
805,24090,0.6657279562161733
806,24091,0.6934717922635989
807,24092,3.5344610000686494
808,24093,0.5245266034036535
809,24094,0.5598910592818239
810,24095,0.5598910592818239
811,24096,0.5473538301921702
812,24097,0.8455278797610186
813,24098,3.174316835711025
814,24099,0.11500759438701989
815,24100,1.361565640985301
816,24101,3.384736759234506
817,24102,4.713316590791908
818,24103,2.9889507452843933
819,24104,0.6189002492165226
820,24105,4.55555185197812
821,24106,2.218976641629847
822,24107,4.713316590791908
823,24108,1.5768443242369734
824,24109,0.7663271522561684
825,24110,4.713316590791908
826,24111,0.8629464155305565
827,24112,0.8720892912352748
828,24113,1.0062453589729237
829,24114,4.455429372298527
830,24115,1.2147135696077802
831,24116,15.22173207115933
832,24117,30.083562003098415
833,24118,8.65729972444391
834,24119,37.279887628224465
835,24120,36.8601876640452
836,24121,0.7143162627642565
837,24122,0.8890577085761313
838,24123,45.778726928924435
839,24124,15.22173207115933
840,24125,0.4293422172720816
841,24126,45.778726928924435
842,24127,45.778726928924435
843,24128,45.896105321184045
844,24129,30.218289744339046
845,24130,45.778726928924435
846,24131,37.21737055958275
847,24132,45.896105321184045
848,24133,45.778726928924435
849,24134,1.7565167688610719
850,24135,30.870712072749765
851,24136,36.8601876640452
852,24137,0.7143162627642565
853,24138,0.2543763138983078
854,24139,1.7826642889730493
855,24140,0.7143162627642565
856,24141,30.39073522822673
857,24142,1.676459297229975
858,24143,0.8890577085761313
859,24144,1.6566077542604245
860,24145,19.25861329100714
861,24146,1.9175179317876712
862,24147,0.2751837809460206
863,24148,15.276988540916786
864,24149,0.8890577085761313
865,24150,0.8890577085761313
866,24151,0.7143162627642565
867,24152,0.37420552055872053
868,24153,11.555927504239776
869,24154,0.8890577085761313
870,24155,1.7565167688610719
871,24156,31.232827110293393
872,24157,30.52625536513018
873,24158,37.279887628224465
874,24159,1.6566077542604245
875,24160,14.656703363840304
876,24161,1.676459297229975
877,24162,14.656703363840304
878,24163,14.656703363840304
879,24164,23.870399559000848
880,24165,1.676459297229975
881,24166,0.7143162627642565
882,24167,14.656703363840304
883,24168,14.656703363840304
884,24169,1.676459297229975
885,24170,31.036596877922765
886,24171,15.22173207115933
887,24172,1.6566077542604245
888,24173,8.443224410210039
889,24174,0.8890577085761313
890,24175,11.555927504239776
891,24176,1.6566077542604245
892,24177,0.8890577085761313
893,24178,0.9940009663431076
894,24179,1.1188738214677934
895,24180,0.9940009663431076
896,24181,1.1188738214677934
897,24182,1.1188738214677934
898,24183,0.9055282044603431
899,24184,2.459110662843152
900,24185,2.5829789043897935
901,24186,2.5829789043897935
902,24187,2.5829789043897935
903,24188,1.1188738214677934
904,24189,2.4411810890964936
905,24190,2.4411810890964936
906,24191,2.4411810890964936
907,24192,2.4411810890964936
908,24193,2.459110662843152
909,24194,1.1188738214677934
910,24195,1.1908375359235417
911,24196,0.4493760110587776
912,24197,0.16244953661175976
913,24198,0.16244953661175976
914,24199,1.1908375359235417
915,24200,0.19122901752339205
916,24201,1.1456779666398902
917,24202,0.16244953661175976
918,24203,1.0748152331521355
919,24204,0.3178283326275697
920,24205,1.236562048993647
921,24206,1.1456779666398902
922,24207,0.7804038389350764
923,24208,0.5788345036822219
924,24209,0.9839979700528882
925,24210,1.1456779666398902
926,24211,1.084984360996107
927,24212,0.16244953661175976
928,24213,1.236562048993647
929,24214,0.9732664223223074
930,24215,0.9031015550575946
931,24216,0.48901002122037524
932,24217,0.19122901752339205
933,24218,0.7334128933979622
934,24219,1.0528872501872406
935,24220,0.16244953661175976
936,24221,0.976479466037546
937,24222,0.43545252587508915
938,24223,0.5590089103317094
939,24224,0.3178283326275697
940,24225,0.7334128933979622
941,24226,0.2696198425280468
942,24227,1.0673637571777284
943,24228,0.4493760110587776
944,24229,0.37021987566147574
945,24230,1.0673637571777284
946,24231,0.7804038389350764
947,24232,1.236562048993647
948,24233,1.236562048993647
949,24234,1.2446701761992776
950,24235,0.983760950190832
951,24236,0.37021987566147574
952,24237,1.0748152331521355
953,24238,0.16244953661175976
954,24239,0.9301409925338952
955,24240,0.6424907493772598
956,24241,0.3972149331732998
957,24242,0.7458249602185514
958,24243,0.9512253845667692
959,24244,1.1341604062034856
960,24245,0.9711353842979664
961,24246,0.3178283326275697
962,24247,0.37021987566147574
963,24248,0.16244953661175976
964,24249,0.7899037521204088
965,24250,1.236562048993647
966,24251,0.16244953661175976
967,24252,1.7034631307890509
968,24253,0.976479466037546
969,24254,1.236562048993647
970,24255,1.236562048993647
971,24256,1.0679639290470544
972,24257,1.7034631307890509
973,24258,0.7804038389350764
974,24259,0.16244953661175976
975,24260,0.976479466037546
976,24261,1.1341604062034856
977,24262,0.27970749975225484
978,24263,0.9711353842979664
979,24264,2.5829789043897935
980,24265,1.1188738214677934
981,24266,2.4411810890964936
982,24267,2.459110662843152
983,24268,1.1600035114469573
984,24269,2.459110662843152
985,24270,1.0052706557941078
986,24271,1.0890770028481465
987,24272,0.18351089407071267
988,24273,0.7018854088835673
989,24274,0.4677127162673347
990,24275,1.768499990420998
991,24276,2.8341275804696218
992,24277,2.5829789043897935
993,24278,2.459110662843152
994,24279,1.1188738214677934
995,24280,0.4493760110587776
996,24281,2.459110662843152
997,24282,2.459110662843152
998,24283,2.459110662843152
999,24284,2.459110662843152
1000,24285,2.4411810890964936
1001,24286,2.459110662843152
1002,24287,0.9940009663431076
1003,24288,0.43605006412873903
1004,24289,0.8310687412377169
1005,24290,1.1341604062034856
1006,24291,0.3611402577161917
1007,24292,0.4263231608275625
1008,24293,0.4493760110587776
1009,24294,1.0216579230982794
1010,24295,1.1274624157410975
1011,24296,2.459110662843152
1012,24297,0.8296276635174052
1013,24298,0.4493760110587776
1014,24299,0.4493760110587776
