,id,distance_to_metro
109,109,11.471626210856849
110,110,1.6449910741459643
111,111,1.8215269448843345
112,112,4.041210952325071
113,113,8.390544529251148
114,114,1.9232241703528317
115,115,8.390544529251148
116,116,0.6715937201168652
117,117,1.9232241703528317
118,118,7.07967184577813
119,119,8.779049578423956
120,120,0.2456698559000922
121,121,4.550246255472207
122,122,0.2456698559000922
123,123,8.390544529251148
124,124,7.07967184577813
125,125,1.0776341698734806
126,126,7.07967184577813
127,127,0.9833931583000084
128,128,8.390544529251148
129,129,7.07967184577813
130,130,11.71486656074119
131,131,7.07967184577813
132,132,8.390544529251148
133,133,1.0776341698734806
134,134,0.2456698559000922
135,135,4.041210952325071
136,136,1.5767458491327055
137,137,1.0776341698734806
138,138,1.7770198898033
139,139,8.283543886581011
140,140,1.0776341698734806
141,141,1.8437355513260376
142,142,1.9232241703528317
143,143,8.779049578423956
144,144,1.9461248171270888
145,145,2.195604710855944
146,146,1.8639363161390907
147,147,3.024476127344379
148,148,0.7413997915888472
149,149,4.203437814386838
150,150,1.9232241703528317
151,151,7.228649834214236
152,152,1.6068284294557709
153,153,1.7022350358037504
154,154,1.9461248171270888
155,155,4.203437814386838
156,156,0.7413997915888472
157,157,4.203437814386838
158,158,4.203437814386838
159,159,4.169858797388181
160,160,0.9055282044603431
161,161,8.390544529251148
162,162,1.9461248171270888
163,163,1.0776341698734806
164,164,1.8437355513260376
165,165,2.195604710855944
166,166,4.290917684432695
167,167,4.14749581787772
168,168,4.0386440211499535
169,169,1.752925099007847
170,170,8.358753251257081
171,171,8.390544529251148
172,172,1.9232241703528317
173,173,1.6449910741459643
174,174,0.46702694518940646
175,175,1.8437355513260376
176,176,1.8437355513260376
177,177,3.024476127344379
178,178,0.6715937201168652
179,179,8.358753251257081
180,180,3.1593943923572487
181,181,1.9375005541086907
182,182,1.9461248171270888
183,183,8.390544529251148
184,184,4.041210952325071
185,185,3.024476127344379
186,186,0.9055282044603431
187,187,1.0776341698734806
188,188,1.7022350358037504
189,189,1.6748564942862911
190,190,7.661810357343531
191,191,8.390544529251148
192,192,3.024476127344379
193,193,0.9526406447619472
194,194,1.9232241703528317
195,195,1.6802990674155753
196,196,1.9461248171270888
197,197,0.9055282044603431
198,198,3.024476127344379
199,199,6.589575937133317
200,200,1.9375005541086907
201,201,0.6715937201168652
202,202,1.9232241703528317
203,203,0.9055282044603431
204,204,8.390544529251148
205,205,8.390544529251148
206,206,1.6068284294557709
207,207,2.1154897559722783
208,208,0.6715937201168652
209,209,1.6449910741459643
210,210,1.8215269448843345
211,211,1.9232241703528317
212,212,0.7413997915888472
213,213,1.540050176320534
214,214,11.471626210856849
215,215,1.8437355513260376
216,216,2.1035075335122633
217,217,1.9232241703528317
218,218,0.2456698559000922
219,219,1.0546140146291236
220,220,8.390544529251148
221,221,11.471626210856849
222,222,1.9375005541086907
223,223,1.9375005541086907
224,224,4.203437814386838
225,225,0.9055282044603431
226,226,0.9349465353461519
227,227,1.787955797320244
228,228,1.679639366516968
229,229,4.169858797388181
230,230,1.787955797320244
231,231,2.195604710855944
232,232,1.5767458491327055
233,233,4.017302509107536
234,234,7.928181335900851
235,235,1.9461248171270888
236,236,11.471626210856849
237,237,9.037833210426694
238,238,0.9994148879312097
239,239,1.787955797320244
240,240,2.082829529092744
241,241,1.9375005541086907
242,242,0.9055282044603431
243,243,4.14749581787772
244,244,14.227741973213156
245,245,1.9375005541086907
246,246,1.9232241703528317
247,247,4.290917684432695
248,248,1.6589901941516185
249,249,1.2216452703664424
250,250,0.10232559076229172
251,251,1.9461248171270888
252,252,10.282774673299084
253,253,1.8437355513260376
254,254,1.9232241703528317
255,255,1.9375005541086907
256,256,1.9232241703528317
257,257,4.203437814386838
258,258,4.290917684432695
259,259,0.884626766344474
260,260,11.471626210856849
261,261,1.9375005541086907
262,262,0.9055282044603431
263,263,1.9461248171270888
264,264,1.9375005541086907
265,265,0.884626766344474
266,266,1.679639366516968
267,267,1.9461248171270888
268,268,11.471626210856849
269,269,3.024476127344379
270,270,4.169858797388181
271,271,1.9232241703528317
272,272,1.679639366516968
273,273,0.6715937201168652
274,274,4.765151901394376
275,275,1.0776341698734806
276,276,3.024476127344379
277,277,4.14749581787772
278,278,1.9232241703528317
279,279,3.024476127344379
280,280,1.9232241703528317
281,281,1.9232241703528317
282,282,1.6449910741459643
283,283,1.9461248171270888
284,284,1.6815588372417405
285,285,1.1650726291023876
286,286,1.9461248171270888
287,287,1.1823049275667432
288,288,8.390544529251148
289,289,3.024476127344379
290,290,0.7020952782268646
291,291,0.9055282044603431
292,292,1.9461248171270888
293,293,1.9232241703528317
294,294,0.9994148879312097
295,295,1.787955797320244
296,296,1.7022350358037504
297,297,1.9232241703528317
298,298,1.8498373338117986
299,299,0.20009685668756427
300,300,1.1650726291023876
301,301,2.1523917350112947
302,302,1.9375005541086907
303,303,1.9461248171270888
304,304,2.1523917350112947
305,305,1.9232241703528317
306,306,1.787955797320244
307,307,8.87330498488238
308,308,0.9055282044603431
309,309,1.768223970902669
310,310,2.1523917350112947
311,311,11.471626210856849
312,312,1.9375005541086907
313,313,3.024476127344379
314,314,3.024476127344379
315,315,0.7413997915888472
316,316,1.768223970902669
317,317,0.637499111472407
318,318,1.6449910741459643
319,319,1.0776341698734806
320,320,2.1154897559722783
321,321,9.037833210426694
322,322,0.9055282044603431
323,323,1.0776341698734806
324,324,1.9232241703528317
325,325,1.9232241703528317
326,326,8.390544529251148
327,327,1.9232241703528317
328,328,0.9055282044603431
329,329,3.024476127344379
330,330,0.7413997915888472
331,331,0.9055282044603431
332,332,1.867809258702676
333,333,1.9232241703528317
334,334,1.679639366516968
335,335,0.8163940255586078
336,336,0.2456698559000922
337,337,2.195604710855944
338,338,1.0056192343611585
339,339,1.9375005541086907
340,340,1.8437355513260376
341,341,4.688714628046615
342,342,0.6715937201168652
343,343,1.9375005541086907
344,344,2.1154897559722783
345,345,1.9461248171270888
346,346,1.8437355513260376
347,347,0.6715937201168652
348,348,1.9232241703528317
349,349,1.9232241703528317
350,350,1.9232241703528317
351,351,1.9232241703528317
352,352,1.9232241703528317
353,353,1.9232241703528317
354,354,1.9232241703528317
355,355,3.024476127344379
356,356,1.8498373338117986
357,357,1.9461248171270888
358,358,1.9232241703528317
359,359,11.471626210856849
360,360,2.1523917350112947
361,361,1.679639366516968
362,362,1.9232241703528317
363,363,2.195604710855944
364,364,1.8498373338117986
365,365,1.679639366516968
366,366,3.024476127344379
367,367,1.679639366516968
368,368,1.9461248171270888
369,369,1.0776341698734806
370,370,1.9461248171270888
371,371,1.9232241703528317
372,372,1.9232241703528317
373,373,1.9461248171270888
374,374,1.9375005541086907
375,375,1.8437355513260376
376,376,1.9504798220045036
377,377,0.6715937201168652
378,378,0.9994148879312097
379,379,1.9461248171270888
380,380,1.8437355513260376
381,381,7.566596840968059
382,382,0.9055282044603431
383,383,1.7292316332533086
384,384,1.9461248171270888
385,385,1.3676716533329947
386,386,3.024476127344379
387,387,1.8437355513260376
388,388,1.9232241703528317
389,389,1.787955797320244
390,390,1.9232241703528317
391,391,1.9375005541086907
392,392,1.9461248171270888
393,393,0.7413997915888472
394,394,1.9461248171270888
395,395,0.5405373540088785
396,396,0.9055282044603431
397,397,1.9232241703528317
398,398,4.075384642322001
399,399,1.9232241703528317
400,400,1.8437355513260376
401,401,1.9232241703528317
402,402,4.14749581787772
403,403,3.024476127344379
404,404,1.679639366516968
405,405,0.2411052309558496
406,406,2.1154897559722783
407,407,2.1154897559722783
408,408,1.8639363161390907
409,409,2.1523917350112947
410,410,8.390544529251148
411,411,0.8114477722443112
412,412,2.1154897559722783
413,413,1.7022350358037504
414,414,2.1523917350112947
415,415,8.899231016338897
416,416,1.679639366516968
417,417,1.9232241703528317
418,418,1.9232241703528317
419,419,1.9461248171270888
420,420,1.9232241703528317
421,421,0.8163940255586078
422,422,1.8642077748179784
423,423,1.9375005541086907
424,424,1.1650726291023876
425,425,1.7410158042001744
426,426,2.1154897559722783
427,427,3.024476127344379
428,428,1.0056192343611585
429,429,3.024476127344379
430,430,1.9232241703528317
431,431,1.7022350358037504
432,432,1.6589901941516185
433,433,0.762078626578236
434,434,11.471626210856849
435,435,1.792948996803913
436,436,1.0776341698734806
437,437,2.195604710855944
438,438,2.1154897559722783
439,439,2.1523917350112947
440,440,2.1154897559722783
441,441,0.29254549540045427
442,442,2.195604710855944
443,443,11.471626210856849
444,444,1.9232241703528317
445,445,0.8163940255586078
446,446,0.9994148879312097
447,447,1.9232241703528317
448,448,1.9232241703528317
449,449,11.471626210856849
450,450,3.024476127344379
451,451,3.024476127344379
452,452,1.0783878081860967
453,453,0.393997293547509
454,454,2.347143021503683
455,455,0.2939010031615866
456,456,1.3821564597452798
457,457,0.2939010031615866
458,458,2.347143021503683
459,459,0.9885090769407753
460,460,1.2652102534552723
461,461,0.606207944045829
462,462,1.1879464178208334
463,463,0.9334274408568872
464,464,0.8792135187455276
465,465,2.347143021503683
466,466,0.2939010031615866
467,467,0.393997293547509
468,468,0.3412526315887588
469,469,0.8788420591604524
470,470,0.393997293547509
471,471,2.347143021503683
472,472,0.8205140503488977
473,473,1.3821564597452798
474,474,1.2652102534552723
475,475,1.2652102534552723
476,476,0.22776809017103716
477,477,0.8788420591604524
478,478,0.1949057812739715
479,479,0.2939010031615866
480,480,0.2939010031615866
481,481,0.2939010031615866
482,482,0.8339487465803593
483,483,0.9807423114231579
484,484,1.3821564597452798
485,485,0.7669126090111718
486,486,0.2939010031615866
487,487,0.2939010031615866
488,488,1.2652102534552723
489,489,0.834130072481983
490,490,0.9885090769407753
491,491,0.2939010031615866
492,492,1.0783878081860967
493,493,0.9807423114231579
494,494,2.347143021503683
495,495,0.8205140503488977
496,496,0.646160581107042
497,497,0.5639457843140484
498,498,1.2652102534552723
499,499,0.8339487465803593
500,500,0.834130072481983
501,501,0.22776809017103716
502,502,0.834130072481983
503,503,1.7318702848712775
504,504,0.2939010031615866
505,505,2.2468107270892763
506,506,0.43681793266283697
507,507,0.9816772295739805
508,508,1.2652102534552723
509,509,1.2652102534552723
510,510,1.8121837991480025
511,511,1.0783878081860967
512,512,0.5639457843140484
513,513,1.9572556063494528
514,514,1.2328541402019635
515,515,0.8079146031843284
516,516,0.3705758995949299
517,517,0.7785910258396553
518,518,0.43681793266283697
519,519,1.3821564597452798
520,520,0.8205140503488977
521,521,1.1879464178208334
522,522,1.305473494807777
523,523,0.776495059008743
524,524,1.9572556063494528
525,525,1.9572556063494528
526,526,1.9572556063494528
527,527,1.9572556063494528
528,528,1.9572556063494528
529,529,0.2939010031615866
530,530,0.5586903761480595
531,531,1.8121837991480025
532,532,1.9572556063494528
533,533,1.9572556063494528
534,534,0.9885090769407753
535,535,1.9572556063494528
536,536,0.3412526315887588
537,537,1.1872116186086723
538,538,0.3412526315887588
539,539,1.2328541402019635
540,540,1.2328541402019635
541,541,0.6301876365586139
542,542,0.5704731668780425
543,543,0.6818056162248312
544,544,0.7281734901979156
545,545,1.2328541402019635
546,546,2.12339128211719
547,547,1.764377470023679
548,548,0.3412526315887588
549,549,0.7669126090111718
550,550,1.3821564597452798
551,551,1.23654031717974
552,552,0.7669126090111718
553,553,0.606207944045829
554,554,1.0275959087350128
555,555,0.4156185518578471
556,556,1.1950287036076763
557,557,0.8205140503488977
558,558,0.8205140503488977
559,559,0.7866444882301947
560,560,0.7098030314143254
561,561,0.6253846944178215
562,562,0.776495059008743
563,563,0.39541390734814247
564,564,0.4904627353417751
565,565,0.22776809017103716
566,566,1.1950287036076763
567,567,0.43681793266283697
568,568,0.4114079353547874
569,569,0.8205140503488977
570,570,0.393997293547509
571,571,0.43681793266283697
572,572,1.2539227683381247
573,573,0.8234937233630324
574,574,0.7194856221998406
575,575,0.7669126090111718
576,576,0.5757977058877469
577,577,0.7440480271760533
578,578,1.9572556063494528
579,579,0.19779675372876396
580,580,1.6425906727612654
581,581,0.7281734901979156
582,582,0.7308944132623648
583,583,1.1950287036076763
584,584,1.1950287036076763
585,585,0.7318821856964357
586,586,1.2652102534552723
587,587,1.2473435291763426
588,588,0.603126736343589
589,589,0.7318821856964357
590,590,1.9572556063494528
591,591,0.8205140503488977
592,592,1.7800235375089009
593,593,0.45593775492940997
594,594,0.8208765786124024
595,595,0.393997293547509
596,596,0.7318821856964357
597,597,0.7318821856964357
598,598,0.7318821856964357
599,599,1.2652102534552723
600,600,0.8205140503488977
601,601,0.8205140503488977
602,602,0.8205140503488977
603,603,1.8534805239868093
604,604,0.9885090769407753
605,605,0.5859842200539
606,606,0.7318821856964357
607,607,0.606207944045829
608,608,2.1685792609768737
609,609,1.2652102534552723
610,610,1.1950287036076763
611,611,0.776495059008743
612,612,0.8792135187455276
613,613,1.273513238849831
614,614,0.9334274408568872
615,615,0.9816772295739805
616,616,0.8339487465803593
617,617,1.273513238849831
618,618,2.276841734043347
619,619,2.347143021503683
620,620,1.0783878081860967
621,621,0.22776809017103716
622,622,0.3412526315887588
623,623,1.1950287036076763
624,624,0.9929032601333607
625,625,0.834130072481983
626,626,0.741012418661525
627,627,0.8339487465803593
628,628,0.8339487465803593
629,629,0.9885090769407753
630,630,1.5223294419041564
631,631,1.396849500923468
632,632,0.6566540294471905
633,633,0.606207944045829
634,634,1.1535683191391721
635,635,1.373654571041908
636,636,1.0341204374876547
637,637,0.3412526315887588
638,638,0.3231688987317525
639,639,0.8964919950802009
640,640,0.43681793266283697
641,641,1.305473494807777
642,642,0.9118897151103492
643,643,1.7800235375089009
644,644,0.22776809017103716
645,645,1.7318702848712775
646,646,1.4352171447791797
647,647,1.8310952457632639
648,648,1.334483913701531
649,649,1.4352171447791797
650,650,0.8038980415002445
651,651,0.5062706699441466
652,652,1.4352171447791797
653,653,1.3821564597452798
654,654,1.0341204374876547
655,655,0.885362367006681
656,656,0.4030268082858229
657,657,1.9418041536532227
658,658,1.9675515401854275
659,659,0.3412526315887588
660,660,0.48894057350736103
661,661,0.7453230222907185
662,662,1.4352171447791797
663,663,0.554120309716544
664,664,1.4352171447791797
665,665,1.334483913701531
666,666,1.1872116186086723
667,667,1.2328541402019635
668,668,1.4352171447791797
669,669,0.5021430312429147
670,670,1.4352171447791797
671,671,1.4059437357285023
672,672,1.3845932797592289
673,673,1.4352171447791797
674,674,1.4352171447791797
675,675,1.471967525383155
676,676,1.0638562318330398
677,677,0.9118897151103492
678,678,0.3412526315887588
679,679,1.905600840071484
680,680,1.1535683191391721
681,681,0.9997983846358671
682,682,0.606207944045829
683,683,1.1535683191391721
684,684,1.3821564597452798
685,685,1.1950287036076763
686,686,1.3821564597452798
687,687,1.3821564597452798
688,688,1.334483913701531
689,689,1.2328541402019635
690,690,1.1535683191391721
691,691,1.2000924552267969
692,692,1.1872116186086723
693,693,0.7669126090111718
694,694,1.2328541402019635
695,695,1.2328541402019635
696,696,1.4673953741685106
697,697,1.4352171447791797
698,698,1.334483913701531
699,699,1.4352171447791797
700,700,1.1535683191391721
701,701,1.4352171447791797
702,702,1.4352171447791797
703,703,5.5511787867971805
704,704,1.2328541402019635
705,705,1.2328541402019635
706,706,1.334483913701531
707,707,0.5213235322916242
708,708,1.3821564597452798
709,709,1.414496201250135
710,710,1.2000924552267969
711,711,0.5380950334881325
712,712,1.4352171447791797
713,713,0.3412526315887588
714,714,1.2328541402019635
715,715,1.2000924552267969
716,716,0.5149968856099982
717,717,1.4352171447791797
718,718,0.3412526315887588
719,719,1.3352995921159114
720,720,1.2328541402019635
721,721,0.9036203527656522
722,722,0.7669126090111718
723,723,0.3518847199667372
724,724,1.3821564597452798
725,725,0.3412526315887588
726,726,1.2000924552267969
727,727,1.1535683191391721
728,728,0.3412526315887588
729,729,1.3821564597452798
730,730,0.776495059008743
731,731,1.3821564597452798
732,732,0.5704731668780425
733,733,0.22454725645310628
734,734,3.7859158863469355
735,735,1.334483913701531
736,736,0.7669126090111718
737,737,1.2652102534552723
738,738,1.3821564597452798
739,739,1.3821564597452798
740,740,0.6832823616215463
741,741,1.1535683191391721
742,742,1.1950287036076763
743,743,0.606207944045829
744,744,0.7669126090111718
745,745,0.9119595016647964
746,746,0.3264662200733498
747,747,5.26461053676883
748,748,0.2939010031615866
749,749,1.1535683191391721
750,750,1.1535683191391721
751,751,0.7669126090111718
752,752,0.606207944045829
753,753,0.6899661196224545
754,754,0.22776809017103716
755,755,1.2652102534552723
756,756,0.2939010031615866
757,757,0.7669126090111718
758,758,1.1879464178208334
759,759,1.1535683191391721
760,760,1.1535683191391721
761,761,0.3412526315887588
762,762,1.1535683191391721
763,763,0.22776809017103716
764,764,1.1535683191391721
765,765,1.1535683191391721
766,766,3.636928229012882
767,767,0.9118897151103492
768,768,0.45593775492940997
769,769,1.1535683191391721
770,770,0.43681793266283697
771,771,0.22776809017103716
772,772,1.1535683191391721
773,773,0.7318821856964357
774,774,0.7318821856964357
775,775,0.6899661196224545
776,776,5.0192714053789524
777,777,1.2652102534552723
778,778,1.2652102534552723
779,779,1.2652102534552723
780,780,1.1535683191391721
781,781,1.1648393019877457
782,782,0.897236521632342
783,783,1.1535683191391721
784,784,1.2652102534552723
785,785,0.3357194071637382
786,786,0.2939010031615866
787,787,1.2652102534552723
788,788,1.1950287036076763
789,789,0.606207944045829
790,790,1.1879464178208334
791,791,0.6565218782027774
792,792,0.834130072481983
793,793,0.2939010031615866
794,794,0.5757977058877469
795,795,0.2939010031615866
796,796,0.2939010031615866
797,797,0.2939010031615866
798,798,0.8205140503488977
799,799,0.8205140503488977
800,800,0.5641707087948419
801,801,4.886946366666678
802,802,0.22776809017103716
803,803,0.7318821856964357
804,804,0.834130072481983
805,805,1.2241543593881792
806,806,1.0057988393725221
807,807,0.6523150329987538
808,808,0.37005482921640526
809,809,0.6565218782027774
810,810,0.22776809017103716
811,811,0.2939010031615866
812,812,0.22776809017103716
813,813,0.2939010031615866
814,814,0.834130072481983
815,815,0.22776809017103716
816,816,1.2652102534552723
817,817,1.1535683191391721
818,818,0.22776809017103716
819,819,0.2939010031615866
820,820,0.6565218782027774
821,821,0.22776809017103716
822,822,0.2939010031615866
823,823,0.8205140503488977
824,824,1.2652102534552723
825,825,0.606207944045829
826,826,0.2939010031615866
827,827,1.2652102534552723
828,828,1.9572556063494528
829,829,0.2939010031615866
830,830,0.2939010031615866
831,831,0.2939010031615866
832,832,0.2939010031615866
833,833,0.2939010031615866
834,834,0.2939010031615866
835,835,0.2939010031615866
836,836,1.813877734549685
837,837,0.9118897151103492
838,838,1.1535683191391721
839,839,0.2939010031615866
840,840,0.2939010031615866
841,841,1.2652102534552723
842,842,0.2939010031615866
843,843,0.2939010031615866
844,844,1.9572556063494528
845,845,1.1535683191391721
846,846,1.2652102534552723
847,847,0.2939010031615866
848,848,0.2939010031615866
849,849,0.2939010031615866
850,850,0.2939010031615866
851,851,0.2939010031615866
852,852,1.9572556063494528
853,853,0.2939010031615866
854,854,0.22776809017103716
855,855,0.26933379041314753
856,856,0.22776809017103716
857,857,0.22776809017103716
858,858,1.2652102534552723
859,859,0.22776809017103716
860,860,0.777609916439027
861,861,0.9807423114231579
862,862,0.834130072481983
863,863,0.9118897151103492
864,864,0.834130072481983
865,865,0.22776809017103716
866,866,0.834130072481983
867,867,0.22776809017103716
868,868,0.777609916439027
869,869,0.5586903761480595
870,870,0.2939010031615866
871,871,0.2939010031615866
872,872,0.6523150329987538
873,873,0.49192629138962723
874,874,1.9572556063494528
875,875,1.9572556063494528
876,876,0.393997293547509
877,877,0.393997293547509
878,878,0.9608638496839127
879,879,1.5223294419041564
880,880,0.9929032601333607
881,881,0.8792135187455276
882,882,2.347143021503683
883,883,0.5149968856099982
884,884,0.8727442001137652
885,885,6.208611071231652
886,886,2.505100769895341
887,887,1.6644438836410156
888,888,0.6032895366296062
889,889,0.6253846944178215
890,890,0.7992465781278281
891,891,0.7075187376362267
892,892,1.2000924552267969
893,893,3.706023595212029
894,894,0.414033912114016
895,895,5.878883572478001
896,896,0.8205140503488977
897,897,1.076231819055014
898,898,0.34025737881595575
899,899,0.834130072481983
900,900,0.9816772295739805
901,901,0.36333335579480697
902,902,0.6128134255163515
903,903,2.276841734043347
904,904,1.260862748682943
905,905,1.260862748682943
906,906,1.260862748682943
907,907,1.260862748682943
908,908,1.134200214076854
909,909,0.27165268605444975
910,910,0.27165268605444975
911,911,1.134200214076854
912,912,1.540565517646451
913,913,1.3276362883742572
914,914,1.4352171447791797
915,915,0.787092202619968
916,916,1.334483913701531
917,917,0.787092202619968
918,918,1.2000924552267969
919,919,0.787092202619968
920,920,1.1872116186086723
921,921,1.1872116186086723
922,922,0.787092202619968
923,923,0.787092202619968
924,924,0.9764258967881616
925,925,1.334483913701531
926,926,1.1872116186086723
927,927,1.334483913701531
928,928,1.334483913701531
929,929,1.1240696949665998
930,930,1.334483913701531
931,931,1.134200214076854
932,932,0.787092202619968
933,933,1.2328541402019635
934,934,1.4352171447791797
935,935,1.334483913701531
936,936,1.334483913701531
937,937,1.334483913701531
938,938,0.5212213909523761
939,939,1.241461916350653
940,940,1.099419862458474
941,941,1.4352171447791797
942,942,1.1872116186086723
943,943,1.3724769894126552
944,944,1.1859421138204234
945,945,0.6636524901911849
946,946,0.7992465781278281
947,947,0.9977955298283807
948,948,1.7466143865129597
949,949,0.6470412297751312
950,950,0.7090527464374171
951,951,0.5513439366200478
952,952,0.5816031580148858
953,953,1.3085118311038948
954,954,0.6966410149947171
955,955,0.5037537049381754
956,956,0.5000138537169757
957,957,0.443987882565191
958,958,0.4188538955479447
959,959,1.2328541402019635
960,960,0.9262428533588629
961,961,0.8040564777401972
962,962,0.34116703397419895
963,963,1.2328541402019635
964,964,1.717073113706666
965,965,1.134200214076854
966,966,1.3724769894126552
967,967,1.2328541402019635
968,968,0.16110760114097245
969,969,0.9193871944641893
970,970,0.5704731668780425
971,971,0.347713801858154
972,972,0.5380064983213055
973,973,0.5051015542008926
974,974,1.3724769894126552
975,975,0.6473166715583235
976,976,1.334483913701531
977,977,1.0116860231532239
978,978,1.0116860231532239
979,979,1.2747282955706838
980,980,1.1872116186086723
981,981,1.5604426399048374
982,982,1.334483913701531
983,983,1.0341204374876547
984,984,0.6470412297751312
985,985,1.913323175106083
986,986,0.9481872441031792
987,987,0.5021430312429147
988,988,0.5520660342931143
989,989,0.5520660342931143
990,990,0.6818056162248312
991,991,0.6024811682100005
992,992,1.789980434287563
993,993,0.9101956631811886
994,994,0.6272036464681041
995,995,0.48197784524154275
996,996,1.134200214076854
997,997,0.48986047150655737
998,998,0.4030268082858229
999,999,0.5520660342931143
1000,1000,0.6024811682100005
1001,1001,0.6704879495764314
1002,1002,0.6024811682100005
1003,1003,0.787092202619968
1004,1004,0.7813799456112603
1005,1005,0.787092202619968
1006,1006,1.334483913701531
1007,1007,1.9675515401854275
1008,1008,1.9675515401854275
1009,1009,1.124859108590466
1010,1010,0.9262428533588629
1011,1011,1.6375109154974834
1012,1012,1.334483913701531
1013,1013,2.112026280044124
1014,1014,1.1872116186086723
1015,1015,0.5701452942537063
1016,1016,0.4030268082858229
1017,1017,0.711177546584666
1018,1018,1.134200214076854
1019,1019,1.7351762298591984
1020,1020,1.124859108590466
1021,1021,0.41340495374372266
1022,1022,0.41340495374372266
1023,1023,0.41340495374372266
1024,1024,1.1872116186086723
1025,1025,1.4354780149888846
1026,1026,0.7463351407894692
1027,1027,0.5708785455718688
1028,1028,1.2328541402019635
1029,1029,1.134200214076854
1030,1030,0.5520660342931143
1031,1031,0.7614116397964891
1032,1032,0.6350272682187452
1033,1033,1.3922324145974452
1034,1034,1.812645449460869
1035,1035,1.1872116186086723
1036,1036,0.9181040981887533
1037,1037,1.6764483853485772
1038,1038,1.2271734664051035
1039,1039,1.3922324145974452
1040,1040,2.081399973094281
1041,1041,0.8956134229791737
1042,1042,1.1872116186086723
1043,1043,1.1872116186086723
1044,1044,1.134200214076854
1045,1045,1.2328541402019635
1046,1046,1.2480403442800896
1047,1047,0.42100333015467056
1048,1048,1.334483913701531
1049,1049,0.8253211236232333
1050,1050,1.7351762298591984
1051,1051,0.7785910258396553
1052,1052,1.813877734549685
1053,1053,0.5000138537169757
1054,1054,1.3731456183176591
1055,1055,1.4352171447791797
1056,1056,0.393997293547509
1057,1057,1.1872116186086723
1058,1058,0.393997293547509
1059,1059,1.4352171447791797
1060,1060,1.3731456183176591
1061,1061,0.9031926068009969
1062,1062,0.393997293547509
1063,1063,0.9941326849187967
1064,1064,2.112026280044124
1065,1065,1.3731456183176591
1066,1066,4.396907024467277
1067,1067,0.44770282407575945
1068,1068,0.781244090260907
1069,1069,0.7588462534533476
1070,1070,0.30142958825791344
1071,1071,0.9217156615286375
1072,1072,0.5112710186240005
1073,1073,0.7314417864129197
1074,1074,0.500688645718279
1075,1075,0.6666659341246416
1076,1076,0.7194856221998406
1077,1077,0.463645116827678
1078,1078,0.24883789666552852
1079,1079,0.48924064226904906
1080,1080,0.5000138537169757
1081,1081,1.0174990824264643
1082,1082,0.9712452178687532
1083,1083,1.2009169645245794
1084,1084,0.42165761913780087
